time_stamp,sensor_index,pm2.5_cf_1_60minute_a,pm2.5_cf_1_60minute_b
1718848800,184605,21.654,25.559
1718881200,184605,26.402,29.471
1718863200,184605,22.919,26.454
1718902800,184605,27.404,33.385
1718924400,184605,33.171,40.229
1718888400,184605,27.867,32.921
1718884800,184605,27.311,30.835
1718845200,184605,22.555,27.103
1718701200,184605,20.624,23.803
1718744400,184605,14.12,17.764
1718809200,184605,33.317,39.142
1718820000,184605,36.953,43.908
1718762400,184605,23.572,27.87
1718416800,184605,7.665,10.108
1718413200,184605,5.649,7.82
1717880400,184605,2.112,3.429
1717812000,184605,3.114,4.734
1717833600,184605,8.457,9.922
1718236800,184605,2.795,4.205
1718319600,184605,4.136,5.931
1718251200,184605,6.574,8.679
1718294400,184605,5.621,7.016
1718312400,184605,3.213,4.261
1718287200,184605,6.947,8.317
1718254800,184605,8.361,9.795
1717675200,184605,9.411,11.55
1717704000,184605,0.351,1.266
1717696800,184605,0.672,1.649
1718118000,184605,8.854,9.983
1718222400,184605,3.042,3.779
1718197200,184605,7.945,9.23
1718028000,184605,3.259,4.2
1718035200,184605,1.392,1.87
1718024400,184605,3.325,4.354
1718046000,184605,2.404,2.889
1717977600,184605,0.336,1.55
1717938000,184605,2.502,3.018
1717974000,184605,0.206,1.379
1717916400,184605,4.964,6.749
1717930800,184605,5.715,6.938
1719086400,184605,18.512,22.724
1719039600,184605,40.359,45.76
1719079200,184605,24.756,29.686
1718499600,184605,2.247,3.463
1718560800,184605,14.346,18.436
1718575200,184605,12.53,16.362
1718528400,184605,7.462,8.475
1719169200,184605,18.703,21.886
1719126000,184605,22.098,26.109
1719176400,184605,15.53,18.943
1718931600,184605,30.442,36.779
1718949600,184605,37.556,43.16
1719003600,184605,22.119,27.167
1718647200,184605,23.152,28.236
1718661600,184605,18.674,22.954
1718593200,184605,22.098,26.24
1718402400,184605,7.601,10.294
1718391600,184605,14.843,19.596
1718920800,184605,28.534,34.936
1718740800,184605,14.113,17.548
1718672400,184605,16.502,20.601
1718712000,184605,22.646,26.319
1718816400,184605,35.977,42.231
1718823600,184605,33.688,40.832
1718485200,184605,0.414,0.564
1718492400,184605,0.136,1.258
1717848000,184605,11.736,13.146
1717826400,184605,6.669,7.634
1718240400,184605,3.745,5.197
1717639200,184605,13.418,16.084
1717646400,184605,13.372,15.825
1717682400,184605,2.675,4.039
1717668000,184605,13.424,16.014
1717714800,184605,0.06,0.827
1718107200,184605,8.956,9.636
1717722000,184605,0.676,1.725
1717743600,184605,0.154,1.06
1718200800,184605,7.863,8.989
1718161200,184605,7.572,8.801
1718215200,184605,3.662,5.116
1718233200,184605,3.028,4.569
1718229600,184605,3.035,3.994
1718179200,184605,9.918,11.526
1718031600,184605,2.703,3.438
1717952400,184605,0.101,1.067
1717898400,184605,3.704,5.47
1719014400,184605,25.697,31.387
1719050400,184605,41.62,45.462
1719032400,184605,35.95,41.656
1719061200,184605,44.064,49.919
1719054000,184605,41.261,45.733
1718568000,184605,12.372,15.905
1718557200,184605,10.821,13.739
1718938800,184605,34.784,40.825
1719122400,184605,23.581,27.861
1719151200,184605,18.995,22.264
1719162000,184605,14.88,17.878
1718650800,184605,23.364,28.397
1718600400,184605,22.224,26.299
1718658000,184605,21.137,25.855
1718643600,184605,28.846,35.136
1718398800,184605,8.803,11.616
1718330400,184605,7.3,9.559
1718388000,184605,14.471,18.778
1718326800,184605,5.375,6.991
1718384400,184605,13.987,18.0
1718870400,184605,24.489,27.403
1718852400,184605,20.395,24.555
1718906400,184605,28.549,34.359
1718859600,184605,21.968,25.524
1718856000,184605,20.28,24.095
1718697600,184605,20.723,24.099
1718748000,184605,17.186,20.995
1718719200,184605,23.877,28.518
1718668800,184605,13.858,17.725
1718686800,184605,19.794,23.73
1718794800,184605,31.911,35.719
1718784000,184605,31.301,35.019
1718776800,184605,29.346,33.624
1718805600,184605,30.658,35.376
1718481600,184605,0.402,0.655
1718452800,184605,2.436,3.132
1718456400,184605,1.014,2.211
1718478000,184605,0.337,0.9
1717855200,184605,5.387,6.236
1717862400,184605,1.847,3.333
1717866000,184605,1.865,3.211
1717873200,184605,2.212,3.575
1717815600,184605,5.263,7.109
1718265600,184605,8.917,10.293
1718272800,184605,10.189,11.401
1718258400,184605,8.313,9.585
1717650000,184605,14.37,16.585
1717664400,184605,12.409,14.934
1718139600,184605,5.076,6.425
1718082000,184605,6.068,7.146
1718096400,184605,15.908,17.782
1718143200,184605,4.294,5.614
1718125200,184605,7.581,8.517
1718110800,184605,9.353,10.257
1719100800,184605,18.671,22.945
1717761600,184605,0.946,1.256
1717732800,184605,0.195,1.243
1717794000,184605,0.519,1.389
1718204400,184605,4.697,6.164
1718190000,184605,10.096,11.709
1718154000,184605,5.37,7.419
1718150400,184605,4.202,5.895
1718049600,184605,1.575,2.272
1718002800,184605,4.17,5.165
1718060400,184605,1.838,2.475
1718038800,184605,1.58,1.978
1717999200,184605,3.963,4.853
1718017200,184605,2.813,3.572
1717941600,184605,0.609,1.223
1717963200,184605,0.439,1.54
1717912800,184605,4.387,6.24
1717923600,184605,6.925,9.087
1719093600,184605,18.478,22.334
1719046800,184605,41.524,46.232
1719043200,184605,42.81,47.356
1719082800,184605,19.659,23.973
1718564400,184605,13.061,16.729
1718506800,184605,5.325,7.298
1718532000,184605,7.223,8.279
1719118800,184605,24.945,29.694
1719158400,184605,13.7,16.389
1719010800,184605,25.474,30.94
1719000000,184605,22.41,27.758
1718928000,184605,31.479,38.334
1718978400,184605,29.249,34.815
1719104400,184605,20.708,25.059
1719147600,184605,20.247,23.672
1718632800,184605,28.614,34.031
1718586000,184605,16.729,21.15
1718370000,184605,14.078,16.748
1718323200,184605,4.431,6.088
1718362800,184605,12.571,15.39
1718355600,184605,11.571,14.424
1718334000,184605,7.647,9.552
1718352000,184605,11.206,13.531
1718892000,184605,24.794,29.413
1718737200,184605,14.718,17.841
1718730000,184605,16.052,19.516
1718726400,184605,19.135,23.215
1718694000,184605,20.373,23.654
1718798400,184605,30.729,34.93
1718812800,184605,38.183,44.908
1718827200,184605,30.822,37.053
1718470800,184605,0.117,0.825
1718427600,184605,3.45,4.88
1718460000,184605,0.206,1.365
1718474400,184605,0.015,0.711
1718438400,184605,3.854,5.588
1718431200,184605,4.001,5.468
1718467200,184605,0.013,0.758
1717819200,184605,5.86,7.029
1717840800,184605,12.643,14.261
1717804800,184605,0.532,1.462
1717844400,184605,13.587,15.279
1718305200,184605,3.561,4.897
1718308800,184605,2.998,3.833
1717686000,184605,1.952,3.331
1717711200,184605,0.185,1.066
1717642800,184605,13.386,15.928
1718092800,184605,6.558,7.257
1718146800,184605,4.077,5.661
1717747200,184605,0.411,1.025
1717797600,184605,0.35,1.317
1717768800,184605,0.037,0.199
1717758000,184605,1.118,1.544
1717754400,184605,0.998,1.264
1717783200,184605,0.114,1.014
1717801200,184605,0.317,1.192
1717725600,184605,0.235,1.317
1718175600,184605,9.598,10.97
1718226000,184605,2.821,3.243
1718172000,184605,9.504,11.088
1718211600,184605,3.685,5.149
1717984800,184605,4.811,6.367
1718053200,184605,1.986,2.489
1717948800,184605,0.108,1.148
1717902000,184605,3.564,5.192
1717966800,184605,0.885,2.06
1719068400,184605,33.993,40.498
1719025200,184605,33.813,39.63
1718546400,184605,5.983,7.739
1718496000,184605,0.269,1.339
1718510400,184605,6.032,7.892
1718553600,184605,7.122,8.883
1718578800,184605,13.017,16.899
1719108000,184659,21.898,24.461
1719104400,184659,18.01,18.67
1719140400,184659,17.575,18.745
1718017200,184659,2.327,2.881
1718002800,184659,2.908,3.625
1718035200,184659,1.025,1.267
1718762400,184659,22.613,23.831
1718802000,184659,28.82,30.361
1718830800,184659,28.194,30.729
1718827200,184659,28.145,29.967
1717768800,184659,0.008,0.0
1717758000,184659,0.392,0.612
1717732800,184659,0.522,0.76
1717718400,184659,0.107,0.001
1717801200,184659,0.465,0.129
1719198000,184659,1.665,11.581
1717858800,184659,2.547,2.53
1717862400,184659,3.033,3.49
1717812000,184659,1.498,1.786
1717819200,184659,4.674,5.36
1719118800,184659,23.164,34.381
1718895600,184659,20.466,22.09
1718877600,184659,22.05,23.553
1718902800,184659,24.382,26.322
1718107200,184659,8.559,9.454
1718136000,184659,6.397,6.401
1718067600,184659,1.589,1.816
1718103600,184659,6.641,6.926
1718578800,184659,12.117,13.671
1718564400,184659,13.344,14.758
1718560800,184659,10.412,11.937
1718294400,184659,4.735,5.143
1718305200,184659,3.128,3.681
1718298000,184659,3.131,4.034
1718308800,184659,2.244,3.091
1718247600,184659,4.545,5.054
1718258400,184659,6.564,7.322
1719147600,184659,18.372,48.606
1718348400,184659,7.685,8.815
1718323200,184659,3.845,3.984
1718366400,184659,11.578,13.316
1718377200,184659,11.634,13.448
1718182800,184659,8.524,9.225
1718211600,184659,3.684,3.752
1718168400,184659,7.015,7.765
1717909200,184659,3.808,4.604
1717934400,184659,2.955,3.259
1717894800,184659,2.344,2.082
1717966800,184659,0.982,0.541
1719057600,184659,36.3,73.654
1719046800,184659,36.312,38.349
1719039600,184659,36.325,38.883
1719086400,184659,16.849,18.269
1718413200,184659,5.886,6.915
1718470800,184659,0.292,0.056
1718449200,184659,3.0,3.436
1718456400,184659,1.091,1.264
1718733600,184659,13.933,16.194
1718748000,184659,14.807,16.512
1718668800,184659,17.459,19.131
1718730000,184659,14.328,15.492
1718582400,184659,13.284,15.454
1718593200,184659,17.01,19.138
1718636400,184659,28.298,30.451
1718650800,184659,22.644,25.112
1718942400,184659,33.919,36.037
1719000000,184659,25.263,27.366
1718967600,184659,34.836,37.255
1718956800,184659,35.041,37.437
1719154800,184659,12.655,14.966
1718010000,184659,2.696,3.324
1717999200,184659,2.995,3.49
1718049600,184659,1.794,2.009
1718060400,184659,1.463,1.568
1717977600,184659,0.669,0.923
1718780400,184659,28.97,30.386
1718769600,184659,26.293,28.038
1718812800,184659,33.51,36.229
1718816400,184659,31.887,34.134
1718809200,184659,30.645,32.59
1718784000,184659,27.346,29.214
1717761600,184659,0.128,0.307
1717783200,184659,0.383,0.026
1717786800,184659,0.58,0.091
1717754400,184659,0.325,0.508
1717855200,184659,8.345,9.843
1717822800,184659,4.245,4.928
1717830000,184659,5.767,6.742
1718910000,184659,27.027,29.081
1718841600,184659,23.517,25.129
1718870400,184659,22.398,23.587
1717693200,184659,0.79,0.371
1717689600,184659,1.296,0.952
1717657200,184659,10.575,11.781
1717686000,184659,1.699,1.444
1718110800,184659,10.222,10.913
1718143200,184659,3.396,4.355
1718146800,184659,5.756,5.752
1718085600,184659,4.518,4.897
1718532000,184659,5.245,5.81
1718524800,184659,5.763,6.418
1718553600,184659,5.639,6.127
1718262000,184659,7.55,8.36
1718254800,184659,5.963,6.601
1718373600,184659,11.2,13.09
1718395200,184659,11.325,13.963
1718344800,184659,6.681,7.626
1718391600,184659,12.11,14.912
1719144000,184659,17.352,23.388
1718164800,184659,6.894,7.79
1718200800,184659,5.445,5.732
1719115200,184659,21.465,24.241
1719136800,184659,18.87,20.254
1717905600,184659,3.42,3.768
1717963200,184659,0.684,0.188
1717891200,184659,1.825,1.438
1717920000,184659,5.217,6.204
1719090000,184659,16.131,18.176
1719097200,184659,16.046,17.555
1719072000,184659,27.648,29.448
1719025200,184659,28.331,29.71
1718463600,184659,0.487,0.672
1718460000,184659,0.788,0.992
1718452800,184659,1.863,2.216
1718416800,184659,7.242,8.502
1718485200,184659,0.412,0.676
1718751600,184659,18.394,20.554
1718701200,184659,19.877,21.35
1718690400,184659,20.946,22.753
1718694000,184659,20.66,22.087
1718679600,184659,20.387,21.366
1718661600,184659,17.885,20.096
1718596800,184659,17.376,19.212
1718989200,184659,22.98,25.023
1718946000,184659,36.034,37.811
1718964000,184659,34.995,37.546
1718949600,184659,36.065,38.332
1719176400,184659,13.227,22.29
1719187200,184659,0.342,0.78
1718046000,184659,1.195,1.506
1718028000,184659,2.389,3.232
1718773200,184659,26.791,28.338
1718823600,184659,36.223,38.083
1717750800,184659,0.473,0.654
1717794000,184659,13.27,12.726
1717884000,184659,1.784,1.615
1717866000,184659,2.899,2.893
1717815600,184659,3.431,3.947
1718917200,184659,28.212,30.182
1718884800,184659,22.706,24.197
1717642800,184659,11.79,12.286
1717671600,184659,10.822,12.177
1718125200,184659,6.226,6.512
1718132400,184659,7.439,7.771
1718535600,184659,4.835,5.289
1718546400,184659,4.065,4.808
1718542800,184659,4.576,5.319
1718568000,184659,12.654,13.806
1718517600,184659,5.548,6.257
1718316000,184659,1.986,3.039
1718388000,184659,11.538,13.471
1718326800,184659,4.486,4.458
1718218800,184659,3.523,3.367
1718208000,184659,4.571,4.53
1718161200,184659,5.905,6.45
1718229600,184659,1.506,2.372
1718154000,184659,4.601,5.139
1717938000,184659,9.063,9.787
1717898400,184659,3.125,2.862
1719036000,184659,36.447,38.455
1718445600,184659,3.032,3.505
1718431200,184659,3.55,4.399
1718488800,184659,0.011,0.182
1718708400,184659,19.132,20.672
1718672400,184659,17.543,19.482
1718744400,184659,12.599,14.038
1718625600,184659,24.136,25.851
1718658000,184659,19.8,22.051
1718640000,184659,26.521,28.572
1718647200,184659,23.914,26.139
1718586000,184659,15.315,16.731
1718614800,184659,25.028,27.413
1718629200,184659,26.343,27.846
1719003600,184659,24.971,27.249
1718992800,184659,23.213,25.139
1719183600,184659,2.093,2.631
1718024400,184659,2.58,3.315
1718053200,184659,1.506,1.647
1718038800,184659,1.163,1.394
1718013600,184659,3.095,3.708
1717981200,184659,2.254,2.552
1717992000,184659,3.305,3.949
1718755200,184659,19.869,21.242
1718794800,184659,29.264,31.026
1718758800,184659,20.31,22.26
1717740000,184659,0.334,0.596
1717736400,184659,0.399,0.717
1717765200,184659,0.011,0.015
1717851600,184659,4.934,5.897
1717833600,184659,6.522,7.614
1717804800,184659,0.625,0.157
1717848000,184659,7.693,8.982
1718888400,184659,21.716,23.253
1718856000,184659,19.524,20.982
1718866800,184659,21.276,22.609
1718852400,184659,21.184,21.601
1718920800,184659,29.037,30.556
1718906400,184659,26.77,28.573
1718924400,184659,27.645,29.091
1718881200,184659,22.063,23.467
1718899200,184659,22.367,24.238
1717696800,184659,0.857,0.241
1717678800,184659,5.454,5.659
1717650000,184659,10.864,12.322
1718139600,184659,3.864,4.76
1718118000,184659,7.544,8.303
1718550000,184659,4.251,4.845
1718499600,184659,1.315,1.592
1718503200,184659,2.236,2.599
1718528400,184659,5.66,6.088
1718276400,184659,8.079,9.057
1718272800,184659,8.363,9.227
1718251200,184659,5.245,6.026
1718269200,184659,7.987,8.91
1718341200,184659,7.008,8.257
1718352000,184659,9.252,10.546
1718179200,184659,8.268,8.835
1718233200,184659,2.626,2.616
1718226000,184659,1.911,2.692
1718172000,184659,7.867,8.423
1718193600,184659,6.441,7.168
1717902000,184659,3.151,2.958
1717956000,184659,0.664,0.472
1717945200,184659,0.257,0.364
1719093600,184659,15.474,17.251
1719075600,184659,24.478,26.309
1719032400,184659,33.772,35.719
1719082800,184659,17.634,19.026
1719079200,184659,21.544,23.419
1718420400,184659,4.995,5.803
1718427600,184659,3.481,4.23
1718740800,184659,13.738,15.264
1718722800,184659,22.09,23.843
1718676000,184659,19.588,20.784
1719158400,184659,11.434,13.82
1719129600,184659,21.726,22.895
1718622000,184659,24.457,26.279
1718607600,184659,20.934,22.736
1718654400,184659,23.174,25.376
1718618400,184659,25.627,27.933
1718982000,184659,21.215,22.819
1719100800,184659,16.902,17.779
1717995600,184659,3.196,3.79
1718020800,184659,2.492,3.103
1718805600,184659,29.13,30.662
1718787600,184659,29.462,31.142
1718766000,184659,25.214,26.683
1718791200,184659,29.866,31.346
1718834400,184659,26.443,29.294
1717722000,184659,0.31,0.305
1717779600,184659,0.338,0.009
1717747200,184659,0.453,0.715
1717808400,184659,1.017,1.022
1717880400,184659,2.227,1.74
1717837200,184659,6.902,7.801
1718863200,184659,20.943,21.994
1718859600,184659,20.212,21.821
1717664400,184659,11.408,12.896
1717653600,184659,11.641,12.959
1717682400,184659,2.87,2.813
1718071200,184659,2.164,2.509
1718082000,184659,4.044,4.428
1718089200,184659,4.622,4.987
1718114400,184659,9.25,10.249
1718074800,184659,3.365,3.537
1718514000,184659,4.807,5.563
1718506800,184659,2.589,2.966
1718521200,184659,6.002,6.664
1718539200,184659,5.409,5.941
1718319600,184659,4.426,5.455
1718312400,184659,1.882,2.806
1718283600,184659,6.162,6.5
1718334000,184659,5.233,6.133
1718398800,184659,7.027,8.832
1718406000,184659,6.144,7.212
1718380800,184659,11.118,12.463
1718204400,184659,4.21,4.343
1718222400,184659,3.212,3.28
1717916400,184659,5.97,6.915
1717948800,184659,0.226,0.063
1717927200,184659,5.838,6.769
1717912800,184659,4.007,4.845
1717959600,184659,0.309,0.019
1719043200,184659,36.481,38.638
1719050400,184659,36.435,37.972
1718434800,184659,4.147,4.882
1718737200,184659,14.472,16.186
1718715600,184659,22.167,24.035
1718726400,184659,17.811,19.934
1718632800,184659,26.826,28.962
1718643600,184659,27.031,29.869
1718600400,184659,17.722,19.631
1718604000,184659,19.026,20.925
1718589600,184659,16.602,18.041
1718611200,184659,23.969,25.874
1719126000,184659,20.99,22.281
1718953200,184659,35.891,38.355
1718928000,184659,30.405,32.106
1719010800,184659,23.008,25.242
1718996400,184659,26.775,28.813
1718938800,184659,31.42,32.912
1718931600,184659,32.028,33.468
1719151200,184659,16.776,44.262
1719162000,184659,12.381,15.654
1719194400,184659,1.002,15.284
1717988400,184659,2.399,3.073
1718031600,184659,1.909,2.63
1718776800,184659,28.002,29.611
1717797600,184659,0.896,0.943
1717772400,184659,0.053,0.006
1717790400,184659,0.647,0.199
1717743600,184659,0.414,0.61
1717876800,184659,2.24,1.669
1717887600,184659,1.667,1.23
1717873200,184659,2.66,2.937
1717844400,184659,12.099,13.533
1717826400,184659,4.952,5.608
1718845200,184659,21.274,22.246
1718848800,184659,20.465,21.71
1717646400,184659,11.142,12.061
1717668000,184659,13.929,15.593
1717660800,184659,10.046,11.3
1717714800,184659,0.069,0.018
1717707600,184659,0.04,0.004
1717700400,184659,1.272,0.962
1718096400,184659,5.444,5.875
1718128800,184659,7.054,7.268
1718510400,184659,3.767,4.351
1718575200,184659,11.2,12.998
1718496000,184659,0.905,1.032
1718287200,184659,5.905,6.261
1718290800,184659,4.921,5.236
1718280000,184659,7.621,8.541
1718301600,184659,2.934,3.55
1718362800,184659,11.128,12.616
1718402400,184659,5.397,6.838
1718384400,184659,11.675,13.393
1718197200,184659,5.907,6.859
1718157600,184659,5.335,5.957
1718190000,184659,7.546,8.466
1719018000,184659,24.922,26.056
1719068400,184659,29.773,31.979
1718438400,184659,3.916,4.53
1718424000,184659,3.909,4.435
1718492400,184659,0.605,0.517
1718683200,184659,21.154,22.849
1718686800,184659,21.363,23.289
1718985600,184659,21.441,23.38
1718960400,184659,34.603,36.656
1718971200,184659,31.535,33.614
1718974800,184659,29.201,31.306
1719190800,184659,0.643,4.701
1719201600,184659,1.8,21.08
1719111600,184659,20.52,26.916
1719122400,184659,21.895,23.971
1719172800,184659,15.569,17.035
1719165600,184659,14.521,17.345
1718056800,184659,1.216,1.303
1718042400,184659,1.19,1.535
1717984800,184659,3.053,3.673
1718006400,184659,2.773,3.414
1718798400,184659,29.8,31.533
1718838000,184659,26.989,28.868
1718820000,184659,36.977,39.345
1717776000,184659,0.176,0.006
1717729200,184659,0.575,0.836
1717725600,184659,0.495,0.727
1717840800,184659,7.636,8.617
1717869600,184659,3.119,3.165
1718874000,184659,21.98,23.912
1718913600,184659,27.508,29.59
1718892000,184659,20.858,22.429
1717711200,184659,0.047,0.003
1717675200,184659,7.894,8.748
1717639200,184659,12.766,13.787
1717704000,184659,0.433,0.078
1718092800,184659,4.738,5.306
1718121600,184659,6.0,6.316
1718100000,184659,5.726,6.281
1718078400,184659,3.608,3.997
1718064000,184659,1.09,1.226
1718571600,184659,17.766,19.909
1718557200,184659,8.595,10.001
1718244000,184659,3.944,4.49
1718240400,184659,3.013,3.436
1718236800,184659,2.968,2.693
1718265600,184659,8.084,8.744
1718337600,184659,5.66,6.588
1718330400,184659,5.091,5.95
1718355600,184659,11.292,12.516
1718370000,184659,11.315,13.114
1718359200,184659,11.572,13.139
1718215200,184659,3.425,3.304
1718186400,184659,8.805,9.801
1718150400,184659,5.152,5.498
1718175600,184659,8.05,8.765
1717970400,184659,0.671,0.212
1717952400,184659,0.248,0.013
1717930800,184659,3.702,4.386
1717923600,184659,5.389,6.256
1717941600,184659,1.5,1.763
1717974000,184659,0.57,0.259
1719061200,184659,37.241,39.112
1719028800,184659,30.617,32.352
1719064800,184659,33.606,35.341
1719014400,184659,23.569,25.51
1719021600,184659,26.861,27.657
1719054000,184659,35.028,36.356
1718478000,184659,0.708,0.679
1718409600,184659,3.936,4.527
1718442000,184659,3.364,3.819
1718481600,184659,1.655,1.329
1718474400,184659,0.19,0.003
1718467200,184659,0.368,0.354
1718697600,184659,20.535,21.775
1718719200,184659,22.835,24.854
1718712000,184659,20.098,21.526
1718704800,184659,19.587,21.04
1719169200,184659,15.794,22.633
1718665200,184659,17.007,19.111
1719180000,184659,4.37,5.242
1719133200,184659,20.895,22.281
1718978400,184659,25.603,27.184
1718935200,184659,31.53,33.248
1719007200,184659,25.007,27.122
1718172000,184671,13.861,14.878
1718204400,184671,3.71,4.439
1718215200,184671,3.058,3.451
1718197200,184671,6.623,6.569
1718110800,184671,8.304,8.468
1718096400,184671,9.192,9.194
1717675200,184671,8.47,8.611
1717844400,184671,12.04,12.233
1717822800,184671,6.279,6.304
1717837200,184671,10.302,10.82
1717858800,184671,2.018,2.055
1717840800,184671,11.684,11.508
1717819200,184671,6.306,6.208
1718254800,184671,8.432,8.52
1718308800,184671,3.209,3.736
1718247600,184671,7.768,7.82
1718251200,184671,9.486,9.934
1719007200,184671,23.912,26.01
1718953200,184671,43.638,43.597
1718964000,184671,43.825,43.514
1718974800,184671,31.279,32.493
1718931600,184671,35.901,34.866
1718496000,184671,0.93,1.043
1718460000,184671,0.798,0.746
1718463600,184671,0.32,0.51
1718452800,184671,2.458,2.451
1718470800,184671,0.038,0.345
1718398800,184671,9.777,10.956
1718323200,184671,4.325,4.848
1718326800,184671,5.247,6.026
1717722000,184671,0.579,0.717
1717786800,184671,0.194,0.869
1717776000,184671,0.021,0.467
1718640000,184671,28.073,30.035
1718622000,184671,29.779,28.649
1718650800,184671,27.547,25.537
1717959600,184671,0.012,0.38
1717970400,184671,0.294,1.136
1717927200,184671,6.832,6.562
1718038800,184671,1.411,1.646
1718042400,184671,1.298,1.336
1718676000,184671,21.352,20.758
1718686800,184671,23.383,22.238
1718701200,184671,22.947,22.387
1718726400,184671,20.256,19.826
1718823600,184671,38.041,37.16
1718758800,184671,23.407,22.887
1718766000,184671,29.953,29.279
1719054000,184671,43.915,43.373
1719014400,184671,29.1,28.548
1719057600,184671,43.059,42.785
1718924400,184671,37.319,35.555
1718888400,184671,23.873,25.135
1718884800,184671,25.544,26.503
1718881200,184671,28.932,28.672
1719133200,184671,25.515,24.601
1719100800,184671,21.539,21.949
1719108000,184671,24.924,24.759
1719151200,184671,19.481,19.523
1718229600,184671,2.748,3.336
1718186400,184671,10.448,9.986
1718208000,184671,3.42,3.908
1718222400,184671,2.865,3.513
1718125200,184671,6.411,7.034
1718136000,184671,5.832,5.627
1718132400,184671,6.274,6.827
1718064000,184671,1.638,1.791
1717696800,184671,0.351,0.931
1717664400,184671,16.049,14.98
1717711200,184671,0.023,0.553
1717682400,184671,1.932,2.606
1717704000,184671,0.113,0.824
1718262000,184671,9.586,9.607
1718276400,184671,11.7,11.27
1718236800,184671,2.767,3.176
1718985600,184671,22.108,23.913
1718967600,184671,43.118,42.016
1718938800,184671,39.184,38.727
1718956800,184671,44.356,44.972
1718546400,184671,4.3,4.815
1718578800,184671,15.438,15.249
1718510400,184671,6.591,6.434
1718542800,184671,5.381,5.489
1718416800,184671,8.733,8.615
1718427600,184671,4.191,4.25
1718467200,184671,0.054,0.384
1718359200,184671,14.782,13.774
1718362800,184671,14.535,13.604
1718337600,184671,8.382,8.274
1718406000,184671,8.652,8.294
1718355600,184671,14.087,13.279
1718352000,184671,13.842,13.003
1718402400,184671,8.094,8.993
1717790400,184671,0.217,0.964
1717740000,184671,0.924,1.015
1719144000,184671,20.916,20.532
1718636400,184671,28.104,30.148
1717952400,184671,0.021,0.475
1717966800,184671,0.727,1.486
1717984800,184671,6.729,6.838
1718006400,184671,4.746,4.552
1718024400,184671,2.771,2.83
1717995600,184671,4.141,3.987
1717981200,184671,1.973,2.114
1718690400,184671,23.637,22.677
1718751600,184671,23.013,22.526
1718737200,184671,16.056,16.09
1718830800,184671,33.481,32.255
1718816400,184671,35.463,35.992
1718769600,184671,30.444,30.447
1718791200,184671,34.84,34.114
1718784000,184671,33.634,33.265
1718877600,184671,26.706,27.008
1718895600,184671,21.895,23.718
1718866800,184671,26.009,26.182
1718906400,184671,29.826,30.607
1718910000,184671,34.415,34.83
1718856000,184671,23.177,22.602
1718848800,184671,24.291,23.925
1719172800,184671,17.337,17.678
1719194400,184671,0.964,1.685
1719122400,184671,27.334,26.171
1719190800,184671,0.206,1.167
1718161200,184671,7.439,7.596
1718175600,184671,11.472,11.779
1718089200,184671,7.071,7.358
1718071200,184671,5.883,5.809
1718118000,184671,8.635,8.649
1717646400,184671,17.607,16.557
1717653600,184671,17.983,17.245
1717668000,184671,16.806,15.806
1717657200,184671,14.13,13.513
1717887600,184671,2.232,2.125
1717884000,184671,3.301,3.327
1717851600,184671,8.614,8.61
1717804800,184671,0.898,1.409
1719136800,184671,23.258,22.6
1718316000,184671,3.9,4.263
1718305200,184671,3.51,3.849
1718971200,184671,41.304,40.648
1718996400,184671,24.574,27.085
1718928000,184671,35.292,34.041
1718568000,184671,15.352,15.38
1718575200,184671,15.446,15.308
1718539200,184671,5.449,5.601
1719115200,184671,27.953,26.803
1718485200,184671,0.28,0.94
1717743600,184671,0.81,0.88
1717754400,184671,0.971,1.111
1717729200,184671,1.224,1.372
1717797600,184671,0.132,0.899
1717732800,184671,1.045,1.112
1718589600,184671,20.005,19.5
1718618400,184671,31.956,30.715
1718593200,184671,22.075,21.657
1718596800,184671,23.682,23.349
1718586000,184671,19.773,19.494
1718600400,184671,23.966,23.423
1717930800,184671,6.154,5.918
1717941600,184671,0.058,0.611
1717938000,184671,1.955,2.01
1717891200,184671,3.42,3.538
1717902000,184671,4.495,4.487
1717999200,184671,4.377,4.26
1717992000,184671,4.726,4.725
1718035200,184671,1.298,1.468
1718722800,184671,22.995,21.574
1718683200,184671,21.462,20.797
1718740800,184671,15.746,15.808
1718672400,184671,19.86,19.314
1718715600,184671,25.317,24.366
1718704800,184671,23.474,22.89
1718780400,184671,33.151,32.739
1718827200,184671,34.544,34.024
1718812800,184671,37.77,38.027
1718755200,184671,22.653,21.809
1718838000,184671,31.298,29.948
1718773200,184671,31.045,30.609
1718787600,184671,34.456,34.022
1718794800,184671,34.484,34.059
1719032400,184671,38.609,38.945
1719068400,184671,33.196,34.286
1719061200,184671,40.965,41.198
1719018000,184671,29.224,29.306
1719090000,184671,21.028,21.202
1719079200,184671,23.957,24.727
1718920800,184671,34.701,34.447
1718863200,184671,26.231,25.902
1718852400,184671,23.133,22.906
1718899200,184671,24.144,24.804
1719198000,184671,2.086,2.439
1719158400,184671,13.727,13.884
1719147600,184671,23.034,22.602
1718211600,184671,3.081,3.461
1718157600,184671,7.706,7.88
1718200800,184671,5.647,6.0
1718114400,184671,10.169,10.082
1718078400,184671,7.008,7.32
1718092800,184671,7.719,7.877
1717707600,184671,0.068,0.671
1717639200,184671,19.96,19.258
1719165600,184671,18.081,17.907
1717866000,184671,2.281,2.437
1717848000,184671,12.178,12.399
1717812000,184671,7.048,7.259
1717808400,184671,3.944,4.133
